%time;field.orientation.x;field.orientation.y;field.orientation.z;field.orientation.w;field.angular_velocity.x;field.angular_velocity.y;field.angular_velocity.z;field.linear_acceleration.x;field.linear_acceleration.y;field.linear_acceleration.z
1441927332981280000;0.0978047406;-0.0823991034;0.7558021033;0.6421898482;0.3973434984;-0.1435762231;0.5144939565;0.4140717581;1.2188062251;7.7939792037
1441927333001300000;0.1007812611;-0.0800907516;0.7596236182;0.6374955432;0.3829222482;-0.097948867;0.6041722436;0.2460521962;0.9809305996;8.1869373798
1441927333021050000;0.1026093927;-0.0778484155;0.7641920369;0.6319979964;0.3173059875;-0.004472443;0.731518281;0.1784829475;0.7350096673;8.5666592717
1441927333041470000;0.1026946858;-0.0755382591;0.7696702484;0.6255841123;0.249410244;0.1498824553;0.8695688277;0.0945952579;0.5230045959;8.9730809569
1441927333061160000;0.1007921307;-0.0722673994;0.7761344156;0.6182505465;0.2533365257;0.3910380984;1.0061774058;-0.0341962412;0.4242918737;9.7148753882
1441927333081290000;0.0963658815;-0.0670608548;0.7837522467;0.609876114;0.2607439418;0.700993262;1.1608343596;-0.3190707885;0.3804509535;10.8716413498
1441927333101210000;0.089229061;-0.0606694862;0.7923001923;0.6005146072;0.1766453765;0.9327995286;1.2819972693;-0.545577652;0.1637740098;11.5408564329
1441927333121240000;0.0804450775;-0.0546294326;0.8009152154;0.5908291058;0.0649200896;0.9800760304;1.2591548042;-0.3442948982;-0.0413781922;11.2793819904
1441927333141130000;0.0723977893;-0.0494875407;0.8083661409;0.5821114375;0.058228577;0.8251187386;1.0546617844;-0.050516156;0.2601260252;10.5751485825
1441927333161240000;0.0669083188;-0.0453095252;0.8140819934;0.5751007146;0.0869833263;0.5536711863;0.8007216532;0.0165353602;0.69990073;9.7175641179
1441927333181070000;0.0642479894;-0.0429346646;0.8179418172;0.5700877075;0.015977664;0.2050574768;0.5371637489;0.026351707;0.8357643098;8.8915463805
1441927333201400000;0.0637260768;-0.043772087;0.8201052;0.5669660065;-0.187894935;-0.1386098688;0.3087995181;0.114355923;0.6699141353;8.0981573105
1441927333221270000;0.0646466306;-0.0484768075;0.8207105252;0.5656014906;-0.4515380605;-0.4510408816;0.1008206618;0.2456722409;0.6469345644;7.6495874643
1441927333241360000;0.0664196847;-0.0563827621;0.8199643627;0.5657453964;-0.6694910626;-0.6535001119;-0.062342183;0.3962178886;0.8432425767;7.6361800313
1441927333261310000;0.0683067855;-0.0664470141;0.8182236659;0.5669470963;-0.8537736193;-0.7469221378;-0.1609866552;0.4708644569;0.8720174029;7.8849421501
1441927333281220000;0.0696186616;-0.0778777389;0.8159755016;0.568570383;-0.9789225488;-0.7476128952;-0.1893913153;0.6175998539;0.6079396591;7.9917559266
1441927333301450000;0.0699332038;-0.0896553183;0.8135141458;0.5703209671;-1.0284308462;-0.6401419623;-0.1846170498;0.8389144987;0.3413968325;8.1501427293
1441927333321260000;0.0688469166;-0.1004017656;0.8113056696;0.5718065215;-0.9748485116;-0.4343239533;-0.13434708;0.9331306592;0.0893636746;8.2896406651
1441927333341360000;0.066328315;-0.10893469;0.8095342026;0.5730516231;-0.8482983599;-0.1810087495;-0.093199552;0.9063542724;0.0165886034;8.2378409982
1441927333361450000;0.0623345531;-0.1146757316;0.8083068239;0.5741114512;-0.7010189615;0.1044568504;-0.0463134071;0.730154708;-0.0092730251;8.116429925
1441927333381460000;0.0568580005;-0.1176919066;0.8076885393;0.5749391327;-0.5673007121;0.3530209748;0.0114793633;0.5719553731;-0.075364098;8.1242163181
1441927333401320000;0.0502460589;-0.1185745247;0.8076160654;0.5754752007;-0.4635127645;0.5364565798;0.0638321051;0.5020197041;-0.13401924;8.1216479182
1441927333421070000;0.044898329;-0.1182266613;0.8078336967;0.5756833462;-0.398834336;0.6186216235;0.0945293932;0.391421999;-0.0992856581;8.0468091726
1441927333441370000;0.0359503813;-0.1163856529;0.8084516574;0.5758193011;-0.305860853;0.6499443258;0.108426034;0.1896860186;-0.0710726009;7.9550272822
1441927333461350000;0.0295974738;-0.1146488706;0.8088986333;0.5759015776;-0.2590933977;0.5630411857;0.0844649663;0.1547190055;-0.1275445098;7.8507690549
1441927333481390000;0.0245401979;-0.1135479429;0.8090949989;0.5760815273;-0.2496877953;0.4055671733;0.0450354518;0.1825666785;-0.245188804;7.7509793878
1441927333501390000;0.0209350775;-0.1137351089;0.8089629534;0.5763722648;-0.2732574698;0.2060542481;-0.0008844584;0.2729570176;-0.5021240801;7.7173179865
1441927333521300000;0.0193570006;-0.1148697444;0.8086230909;0.5766792394;-0.2866375239;0.0444243396;-0.0347112835;0.3995204613;-0.52124594;7.65712502
1441927333541250000;0.0186811696;-0.1178338473;0.8078131873;0.5772382981;-0.2535505939;-0.1316417578;-0.0565783701;0.4954748333;-0.3875794388;7.6689208508
1441927333561460000;0.0192871569;-0.1203510245;0.8072517113;0.5774844682;-0.2076161754;-0.1937781242;-0.0301080346;0.5647420436;-0.3069815442;7.7612547398
1441927333581110000;0.0202156473;-0.1223364933;0.8070906466;0.5772605981;-0.1163774173;-0.137645097;0.0514042101;0.6241593644;-0.3410462476;7.9195667744
1441927333601310000;0.0205349838;-0.1220845283;0.8078143465;0.576289566;0.0618019275;0.0768534356;0.1736830426;0.5131252445;-0.3307853162;8.5098297
1441927333621310000;0.0196224293;-0.1187791958;0.8095487741;0.5745757089;0.241030075;0.3498113331;0.3029128336;0.4305543199;-0.3081335858;9.2011270642
1441927333641480000;0.0172917749;-0.1129152947;0.8121537156;0.5721516171;0.3396388234;0.5843470734;0.4132347137;0.5105045289;-0.2949893743;9.4448785543
1441927333661110000;0.0137911493;-0.1056184216;0.8152980446;0.5691604797;0.3833127009;0.732482545;0.482370142;0.5835976519;-0.2466475844;9.418718493
1441927333681300000;0.0099131814;-0.0976497635;0.8185331533;0.5660121284;0.4156646151;0.7742650122;0.4752287757;0.6548162431;-0.1684658337;9.3696665525
1441927333701370000;0.0064456631;-0.0896636061;0.821399228;0.5632248213;0.4308105447;0.7276923172;0.3956921055;0.8024051934;-0.1449175254;9.1851705074
1441927333721370000;0.0039078155;-0.0824220765;0.8235227428;0.5612500534;0.4032480261;0.6089155998;0.2583323662;0.9485680014;-0.1952017151;8.9923921466
1441927333741380000;0.0023724841;-0.0766079049;0.8246418558;0.560438587;0.3396817669;0.4776181971;0.0942082409;1.1627875656;-0.433765623;9.0125614166
1441927333761240000;0.0014935427;-0.0719140109;0.8248266023;0.5607916016;0.3177708089;0.3988638638;-0.0607862311;1.1798756465;-0.7601716772;9.0993753195
1441927333781150000;0.0011381112;-0.0673785728;0.8240486802;0.5624967603;0.3768728445;0.3810202186;-0.2387607622;1.1939495668;-1.0196741849;9.2493273497
1441927333801480000;0.0015797564;-0.0621302602;0.8222769283;0.5656836469;0.5226192609;0.3606650793;-0.4284849061;1.1905409753;-1.1485326394;9.2482601523
1441927333821330000;0.0035114195;-0.0557265002;0.81962311;0.5701755736;0.6982489411;0.2975660717;-0.5715389332;1.1325433716;-0.9461684138;9.0852056027
1441927333841300000;0.0068635531;-0.0486292945;0.8164545835;0.5753173006;0.7864878562;0.2137107363;-0.6292757991;0.9132443249;-0.6298151597;8.9044888496
1441927333861160000;0.0105982232;-0.0415667177;0.8133557042;0.5801830608;0.7521218266;0.1861451383;-0.5504450663;0.4364314258;-0.3065012835;9.0726726055
1441927333881370000;0.0132969266;-0.0345951944;0.8109136628;0.583990921;0.6613936548;0.2703659593;-0.4164540759;-0.1443769902;-0.0237953707;9.6405465841
1441927333901350000;0.0143575925;-0.0278425841;0.8095201707;0.5862556979;0.5268740602;0.3404666005;-0.1828259242;-0.558372739;0.3418102108;9.9439939499
1441927333921490000;0.014296754;-0.022152661;0.809622794;0.5863580765;0.3396239763;0.3157174785;0.0975219041;-0.7686251417;0.6256432623;9.8606112003
1441927333941330000;0.0133541679;-0.0188166148;0.8112428252;0.5842539515;0.0766391343;0.2177557617;0.3633896262;-0.8824776307;0.7719743714;9.6603747249
1441927333961150000;0.0118357607;-0.0185148669;0.81410093;0.5803074963;-0.1959464699;0.0721602467;0.5536282096;-0.9265894026;0.8089887261;9.3336493731
1441927333981090000;0.0101291353;-0.0207248477;0.8175824097;0.5753493588;-0.3809635265;-0.049198318;0.6386785553;-0.9775780842;0.8513125628;9.1027638316
1441927334001310000;0.0084498616;-0.0245843723;0.8211262961;0.5701542022;-0.4859006281;-0.1361124978;0.6292744009;-0.969186683;0.7998800188;9.0362091541
1441927334021330000;0.0071116251;-0.0295217254;0.8243312286;0.5652927721;-0.5352960408;-0.2230188837;0.5641858789;-0.7995671466;0.6285498708;8.8513865829
1441927334041380000;0.0064430222;-0.0352664259;0.8270309632;0.5610120788;-0.5415763738;-0.3057830222;0.4817574152;-0.5557914153;0.4355446503;8.5361550689
1441927334061080000;0.0065854997;-0.0414383908;0.8292343993;0.5573237855;-0.5170319823;-0.3789644579;0.4119861239;-0.2528319221;0.2103466477;8.2503512144
1441927334081340000;0.0075736125;-0.047917319;0.8310975662;0.5540066844;-0.483137898;-0.448072489;0.3686237364;0.0920041045;-0.1450273136;8.0145578504
1441927334101090000;0.0093601784;-0.0546139902;0.8327347358;0.5508925112;-0.4377928537;-0.4944016379;0.3429589198;0.4242950134;-0.2957654033;7.8699126005
1441927334121380000;0.0115204785;-0.0607347772;0.8343211172;0.5478018244;-0.3641068488;-0.4549095226;0.351995458;0.4981624313;-0.2310567997;7.9414107323
1441927334141150000;0.0133037303;-0.065342366;0.8361548175;0.5444249325;-0.2485997442;-0.3084269752;0.410189156;0.3653276153;-0.1833548829;8.1948160648
1441927334161260000;0.0138399977;-0.0676057151;0.8385725538;0.5404016966;-0.1120654267;-0.0563099942;0.5152361462;0.2045358218;-0.2216940708;8.6897497058
1441927334181130000;0.0125868836;-0.0669370268;0.8417216729;0.5355983851;0.0365473583;0.2339356969;0.6270091827;-0.0583873569;-0.1485313091;9.1454599023
1441927334201280000;0.0097830949;-0.0637883553;0.8455097916;0.5300457802;0.1474493914;0.4456645253;0.7212159755;-0.3659891739;-0.0162826814;9.3338135123
1441927334221270000;0.0063444015;-0.059014941;0.8496455135;0.524003327;0.2323675444;0.5194296928;0.7627076921;-0.5304382503;0.1676467985;9.2158499479
1441927334241290000;0.0033927312;-0.0539262323;0.8537848468;0.5178145288;0.2568340385;0.4316212443;0.7536897627;-0.6538002297;0.3300800212;8.9520255685
1441927334261140000;0.0018580403;-0.0495275287;0.8576516025;0.5118371815;0.2606460206;0.2438861655;0.6943183151;-0.8365184888;0.4955776758;8.689252615
1441927334281400000;0.002262748;-0.0458054994;0.8610250498;0.5064904736;0.2964289352;0.0254463709;0.5892019495;-1.145533374;0.9472860649;8.8888757587
1441927334301330000;0.0039709147;-0.0434050385;0.8631688174;0.5030306423;0.3072100104;-0.1523076962;0.5078101213;-1.3838741094;1.2492600471;9.1560027838
1441927334321500000;0.0093389557;-0.0416001607;0.8660875511;0.4980708427;0.1853132501;-0.5046287756;0.4086761476;-1.4936692625;1.3962365419;9.1946975946
1441927334341050000;0.0137751718;-0.0423828046;0.8675421211;0.4953631098;0.0736277317;-0.6840106167;0.3824059944;-1.4201599866;1.3761930049;9.0132717133
1441927334361440000;0.0220532891;-0.0462507169;0.8697403975;0.4908423012;-0.0934270858;-0.8255885868;0.3876676683;-1.2302060187;1.4171169847;8.8318446636
1441927334381140000;0.0283318883;-0.0504499795;0.8714742106;0.4870162255;-0.1690829145;-0.78082531;0.4204156279;-0.9036093205;1.4188094884;8.8930697799
1441927334401440000;0.0335218578;-0.0546720517;0.8733662045;0.4828236993;-0.2054890421;-0.633973815;0.4733891639;-0.3484163053;1.327557984;8.8884324074
1441927334421310000;0.0371837682;-0.0583281407;0.8754952899;0.4782501363;-0.2090254869;-0.4325266857;0.5242154598;0.1740230031;1.1430031613;8.8354510546
1441927334441330000;0.0388690607;-0.0604649208;0.8772402409;0.4746395992;-0.187785812;-0.2749018386;0.5503657041;0.5127857216;1.008254458;8.7391906738
1441927334461120000;0.0399868501;-0.062490878;0.8802746553;0.4686282889;-0.105851165;-0.0352921938;0.5450105533;1.0229371831;0.8544502661;8.4719053507
1441927334481100000;0.039978146;-0.0626650918;0.8826334494;0.464147636;-0.0248842358;0.0884299471;0.5026688555;1.3719878852;0.7217656434;8.2052713275
1441927334501320000;0.0397964248;-0.0619617672;0.8847826913;0.4601484251;0.0399033199;0.1405945812;0.4456727479;1.6979927182;0.6688486904;7.9718629479
1441927334521280000;0.039887815;-0.0607505425;0.8866855901;0.4566256652;0.101231263;0.1402227207;0.3936600803;1.8964387029;0.6104749098;7.8318252802
1441927334541570000;0.0405630672;-0.0591439861;0.888474416;0.4532878098;0.1650005216;0.106659476;0.3801186054;2.0727125973;0.5164125934;7.8362056375
1441927334561370000;0.0419752215;-0.0573684292;0.8902572383;0.4498766428;0.2200982282;0.0588857703;0.3867142234;2.3260202348;0.3904319428;8.0314846396
1441927334581100000;0.044082026;-0.0554210187;0.8920564375;0.4463413469;0.2685093033;0.0015172419;0.3923986075;2.3661690801;0.3582633108;8.2702015519
1441927334601570000;0.0470804609;-0.0533569091;0.8938285488;0.4427267733;0.3182913904;-0.086385663;0.3879535254;2.2690601111;0.4882275879;8.4055200696
1441927334621350000;0.0508356169;-0.0509790054;0.8955666031;0.4390641645;0.378932034;-0.1355507539;0.3883135182;1.9625944227;0.644708316;8.5175185442
1441927334641370000;0.054478768;-0.0479549343;0.8974031167;0.4352011423;0.4149679988;-0.0934265033;0.4174089523;1.3865315884;0.7554450795;8.9081752658
1441927334661090000;0.0569565993;-0.0443161762;0.8994841247;0.4309528184;0.4054849482;0.021705595;0.4726805633;0.8520613387;0.7630170256;9.4130016565
1441927334681290000;0.0579286035;-0.0404448711;0.901812089;0.4263137875;0.3541697293;0.1253178737;0.5091428669;0.4565100469;0.8070324168;9.6758990288
1441927334701590000;0.0581225359;-0.0367932863;0.9041346612;0.4216734985;0.2965326653;0.1380016777;0.4947800731;0.2702009492;0.9580370411;9.5777571797
1441927334721740000;0.058268103;-0.033807364;0.9062043267;0.4174393471;0.2164909766;0.0826159003;0.4366011557;0.061914179;1.104971844;9.2459820628
1441927334741390000;0.0587046446;-0.0319649123;0.9078671292;0.4138952583;0.1023327131;-0.0152882673;0.3550939461;-0.1792006187;1.1644191012;8.9704243541
1441927334761320000;0.0595420527;-0.0316483528;0.9090660348;0.4111594219;-0.0278540848;-0.1248981346;0.2728842444;-0.3833949097;1.1429709613;8.9115439177
1441927334781360000;0.0606830035;-0.0326792131;0.909837077;0.4092018272;-0.1323665537;-0.2136153452;0.1907322336;-0.5301569574;1.2089454562;8.7976038098
1441927334801690000;0.0622294133;-0.0346531258;0.9102432856;0.4079017308;-0.198161138;-0.2924548331;0.1337075801;-0.616711472;1.2654301018;8.5960845947
1441927334821330000;0.0642614351;-0.0373345733;0.9104581039;0.4068693139;-0.2379459847;-0.3524648069;0.1235725878;-0.4983106896;1.2673074812;8.3007326245
1441927334841350000;0.066559554;-0.0404161456;0.9107289941;0.4055971651;-0.2519319745;-0.3725924456;0.1698643026;-0.3208949395;1.2249120161;8.1166822672
1441927334861310000;0.0687983804;-0.0436422498;0.9112657386;0.4036791926;-0.2613480133;-0.349103365;0.2541749554;-0.2182990421;1.2104930237;8.0299489737
1441927334881130000;0.0706397134;-0.0465775728;0.9122572597;0.4007832991;-0.2269082473;-0.2818489939;0.3782962708;-0.0790223803;1.2863520175;7.8669154525
1441927334901270000;0.0719608389;-0.0487032952;0.9138580516;0.39662714;-0.1581242397;-0.1841380969;0.5145547431;0.17780925;1.401793766;7.8895193577
1441927334921290000;0.0727303175;-0.0495708741;0.9159628271;0.3914909049;-0.0441905806;-0.0686920453;0.6008250497;0.3952130832;1.5426505238;8.1582971215
1441927334941280000;0.0731646173;-0.0486741208;0.9183580189;0.3858708565;0.0923164977;0.0286588359;0.62272409;0.5675497524;1.9081581593;8.2736426354
1441927334961270000;0.0736713849;-0.0463624375;0.9207358054;0.3803532938;0.2012208271;0.057617186;0.5810072697;0.727999942;2.0486076355;8.2639514089
1441927334981410000;0.0746578806;-0.0432196229;0.9228353891;0.3754105882;0.2714032273;0.0432586657;0.4996397429;0.825908725;2.0818123967;8.1110653162
1441927335002930000;0.0758811931;-0.039822922;0.9245821011;0.3712197701;0.27979573;0.0364203963;0.4085049729;0.7032532454;2.0546140522;8.1618988395
1441927335021290000;0.0769095499;-0.0364916916;0.925964416;0.3678901709;0.2527765295;0.0472270212;0.3147914308;0.5379338585;1.8912754715;8.3706530333
1441927335041350000;0.0774799265;-0.0335900639;0.9270247773;0.3653678023;0.1868617617;0.0667483081;0.2410526287;0.3954980999;1.7351524472;8.5423643231
1441927335061050000;0.0775274885;-0.0314105578;0.9278741379;0.3633902166;0.098188668;0.0736226134;0.2003841451;0.2617922798;1.6645462751;8.599715519
1441927335081270000;0.0771691945;-0.030131314;0.9286101321;0.3616908098;-0.0031858348;0.0716165956;0.188551554;0.1598255586;1.6215645671;8.591311121
1441927335101290000;0.0764543273;-0.0298828361;0.9293432055;0.3599763304;-0.1048644472;0.0584878649;0.2114324519;0.0785945175;1.5002987951;8.5963398576
1441927335121340000;0.0755434379;-0.0306778563;0.9301506125;0.358011028;-0.1938471167;0.0289811388;0.249101517;0.0023864121;1.4016894996;8.528700459
1441927335141380000;0.0746992103;-0.0321444033;0.9310586224;0.3556917303;-0.2222207177;-0.000314258;0.287532912;-9.31610145926e-05;1.2847976595;8.4935361028
1441927335161440000;0.074358105;-0.032957392;0.9315491779;0.354402048;-0.2162734795;-0.0135581696;0.3045283404;0.0037741867;1.213193436;8.4386271358
1441927335181100000;0.0737935781;-0.0350003473;0.9332325675;0.3498663436;-0.1348066334;-0.0312400049;0.3792049747;0.0634032929;1.0941286489;8.3176734328
1441927335201560000;0.0737223697;-0.0356307185;0.934682429;0.3459251668;-0.0574272443;-0.0212513263;0.4719860442;0.118933733;1.0092202365;8.1766193867
1441927335221210000;0.073598786;-0.0357923734;0.9365260491;0.3409121354;-0.0098925667;0.004771103;0.5841340871;0.0856653569;0.7738644555;8.116355741
1441927335241290000;0.0733243886;-0.0356909232;0.9386823971;0.3350000739;0.0303439615;0.0284339299;0.6570060303;0.1928679146;0.6368757039;8.0388516307
1441927335261630000;0.0732196529;-0.0354515191;0.9398049047;0.3318867478;0.0635493773;0.0329001259;0.6650369257;0.2023806907;0.6823141709;7.9646846294
1441927335281260000;0.0734215437;-0.0330157741;0.9430001599;0.3229085538;0.2263820234;0.0450027657;0.5898549566;0.3498244494;1.0046041846;7.9054432035
1441927335301080000;0.0740278992;-0.029976125;0.9448035244;0.3177539966;0.3298807682;0.0613690681;0.4939072221;0.5542884238;1.0778817087;8.0787877083
1441927335321330000;0.0749013733;-0.0260254823;0.9462735427;0.313494563;0.4064171545;0.0728324868;0.3867399562;0.7637301698;1.135849449;8.3258266568
1441927335341130000;0.0758633856;-0.0214251734;0.9474083781;0.3101662034;0.4477924909;0.0937287388;0.289738775;0.808769168;1.1316024184;8.5584371209
1441927335361340000;0.0764454821;-0.0178711544;0.9481005825;0.3081265902;0.4427360469;0.1136447311;0.2432998373;0.7973687902;1.0850938335;8.6864972949
1441927335381070000;0.0768418072;-0.0122957055;0.9490839537;0.3052602189;0.3788977125;0.1449771789;0.2020029975;0.6179338276;0.9929041505;8.7682544231
1441927335401300000;0.0767009937;-0.0086286792;0.9497975123;0.3031949686;0.2928061373;0.1405133548;0.1947538897;0.4938982055;0.9837869003;8.8229881525
1441927335421160000;0.0765014891;-0.0060460413;0.9504938705;0.3011185309;0.1841004132;0.1040193679;0.2103260749;0.5713691667;0.9096337721;8.7613331199
